towers,bet,condition,iti,corr_choice,corr_key,difficulty,block_start,trial_start,stim_on,acc,rt,part_choice,part_key,confidence,trial_end,block_end,updated_score,condition_first,cue_on
stim_set/easy-vcom=3-142.png,none.png,unmotivated,2.75,fall,left,easy,3.875000402331352e-06,0.006580500001291512,3.738802750000104,correct,3.678293124999982,fall,left,2.0,18.685488916000395,,225.0,cooperation,
stim_set/hard-vcom=4-75.png,none.png,unmotivated,2.5,fall,left,hard,,18.686791625001206,20.853418333001173,correct,2.1102657499995985,fall,left,4.0,28.84933850000016,,485.0,,
stim_set/hard-391.png,none.png,unmotivated,2.25,stand,right,hard,,28.8499436660004,30.422288625000878,incorrect,1.5247771670001384,fall,left,4.0,35.942606000000524,,,,
stim_set/hard-564.png,none.png,unmotivated,3.75,stand,right,hard,,35.94308700000147,37.31190229100139,incorrect,1.3126463329990656,fall,left,4.0,45.16425450000133,,,,
stim_set/hard-244.png,none.png,unmotivated,3.25,stand,right,hard,,45.164864666001456,50.2387809160009,incorrect,,,,,56.38750879100007,,,,
stim_set/hard-334.png,none.png,unmotivated,2.0,stand,right,hard,,56.388127875001366,58.51410079100061,incorrect,2.07890583399967,fall,left,3.0,64.5568349160003,,,,
stim_set/easy-vcom=1-87.png,none.png,unmotivated,3.0,fall,left,easy,,64.55740633300047,67.17851108300056,incorrect,2.565376208000089,stand,right,2.0,74.4150922500012,,,,
stim_set/easy-vcom=2-20.png,none.png,unmotivated,2.25,fall,left,easy,,74.41566304099979,76.66331983300006,correct,2.2010233749988397,fall,left,2.0,83.52699079100057,,,,
stim_set/hard-599.png,none.png,unmotivated,3.0,stand,right,hard,,83.52753533299983,85.49698825000088,correct,1.928398916999868,stand,right,3.0,94.99040558300112,,,,
stim_set/easy-vcom=1-73.png,none.png,unmotivated,2.5,fall,left,easy,,94.99112650000096,96.62021241600088,correct,1.5822687500003667,fall,left,4.0,105.92389100000037,,,,
stim_set/easy-344.png,none.png,unmotivated,4.0,stand,right,easy,,105.9244364160004,108.12867908299995,correct,2.153047707999576,stand,right,4.0,115.34051791599995,,,,
stim_set/easy-538.png,none.png,unmotivated,2.5,stand,right,easy,,115.34124108300057,116.4636618330005,correct,1.0769067500004894,stand,right,5.0,122.52985325000007,,,,
stim_set/hard-78.png,none.png,unmotivated,2.25,stand,right,hard,,122.53042825000013,123.78030150000086,incorrect,1.2004731249999168,fall,left,1.0,129.67177404100042,,,,
stim_set/easy-280.png,none.png,unmotivated,3.0,stand,right,easy,,129.67233124999984,131.9869667910007,correct,2.262698333999652,stand,right,5.0,138.653019708001,,,,
stim_set/easy-vcom=3-38.png,none.png,unmotivated,2.5,fall,left,easy,,138.65381120799975,141.39542320800138,correct,2.68486912499975,fall,left,4.0,147.48931104100117,,,,
stim_set/hard-vcom=3-82.png,none.png,unmotivated,2.25,fall,left,hard,,147.49004950000014,148.80372941600038,correct,1.2584118750000926,fall,left,5.0,155.55974529100058,,,,
stim_set/hard-vcom=4-23.png,none.png,unmotivated,2.5,fall,left,hard,,155.56029870800012,158.63037037499996,incorrect,3.022715334000168,stand,right,2.0,166.0008501250013,,,,
stim_set/easy-vcom=4-69.png,none.png,unmotivated,2.25,fall,left,easy,,166.0013742080009,167.65557249999983,incorrect,1.6032145839999432,stand,right,4.0,173.2793935410009,,,,
